id,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,store_and_fwd_flag,trip_duration,pickup_district,pickup_neighbourhood,dropoff_district,dropoff_neighbourhood,pickup_geonumber,dropoff_geonumber,day_period,month,year,season,weekday_or_weekend,regular_day_or_holiday,pickup_hour,day_name,financial_quarter,date
id2604516,1,2016-01-09 11:11:54,2016-01-09 11:20:06,1,-74.00383758544923,40.73122024536133,-73.98998260498048,40.7468376159668,N,492.0,Manhattan,Hell's Kitchen,Manhattan,Upper West Side,23457.61580657959,23460.440788269043,1. Morning,01. Jan,2016,1. Winter,Weekend,Regular day,11,6. Saturday,4,09-01-2016
id1324394,1,2016-01-08 21:44:14,2016-01-08 21:56:49,1,-73.97409057617188,40.793922424316406,-73.93953704833984,40.790283203125,N,755.0,Manhattan,Chinatown,Manhattan,Harlem,23468.93194580078,23468.31143951416,3. Evening,01. Jan,2016,1. Winter,Weekday,Regular day,21,5. Friday,4,08-01-2016
id0366956,2,2016-01-04 08:53:43,2016-01-04 08:56:40,1,-73.99718475341797,40.741920471191406,-74.00491333007811,40.74676513671875,N,177.0,Manhattan,West Village,Manhattan,Hell's Kitchen,23459.548500061035,23460.412811279297,1. Morning,01. Jan,2016,1. Winter,Weekday,Regular day,8,1. Monday,4,04-01-2016
id2478032,1,2016-01-07 09:23:25,2016-01-07 09:27:56,2,-73.99591827392578,40.72639083862305,-74.00669860839844,40.72647857666016,N,271.0,Brooklyn,Bedford-Stuyvesant,Manhattan,Harlem,23456.754432678223,23456.75944519043,1. Morning,01. Jan,2016,1. Winter,Weekday,Regular day,9,4. Thursday,4,07-01-2016
id2411869,2,2016-01-08 21:02:54,2016-01-08 21:11:09,1,-73.97240447998048,40.76517868041992,-73.98217010498048,40.776832580566406,N,495.0,Brooklyn,Sheepshead Bay,Brooklyn,Gravesend,23463.759757995605,23465.847694396973,3. Evening,01. Jan,2016,1. Winter,Weekday,Regular day,21,5. Friday,4,08-01-2016
id3594735,1,2016-01-05 14:33:18,2016-01-05 14:36:29,1,-73.97050476074219,40.7624626159668,-73.96410369873048,40.76494598388672,N,191.0,Manhattan,Harlem,Manhattan,East Harlem,23463.27276611328,23463.72617340088,2. Afternoon,01. Jan,2016,1. Winter,Weekday,Regular day,14,2. Tuesday,4,05-01-2016
id0792128,1,2016-01-09 01:39:41,2016-01-09 01:58:34,1,-73.95220947265625,40.716663360595696,-74.01040649414062,40.71870803833008,N,1133.0,Brooklyn,South Slope,Manhattan,East Harlem,23455.04719543457,23455.357040405277,4. Night,01. Jan,2016,1. Winter,Weekend,Regular day,1,6. Saturday,4,09-01-2016
id0563760,2,2016-01-09 07:55:23,2016-01-09 07:56:42,6,-73.95606994628906,40.776100158691406,-73.95427703857422,40.7817497253418,N,79.0,Brooklyn,Williamsburg,Brooklyn,Bedford-Stuyvesant,23465.741958618164,23466.76067352295,1. Morning,01. Jan,2016,1. Winter,Weekend,Regular day,7,6. Saturday,4,09-01-2016
id0674726,1,2016-01-03 13:15:08,2016-01-03 13:40:17,1,-73.9867630004883,40.745513916015625,-74.01299285888672,40.68019485473633,N,1509.0,Manhattan,Hell's Kitchen,Manhattan,Midtown,23460.205741882324,23448.42208099365,2. Afternoon,01. Jan,2016,1. Winter,Weekend,Regular day,13,7. Sunday,4,03-01-2016
id3213057,2,2016-01-08 05:05:03,2016-01-08 05:06:42,3,-73.95791625976562,40.781959533691406,-73.9501724243164,40.79269027709961,N,99.0,Manhattan,Midtown,Brooklyn,Clinton Hill,23466.794799804688,23468.734077453613,4. Night,01. Jan,2016,1. Winter,Weekday,Regular day,5,5. Friday,4,08-01-2016
id1845118,2,2016-01-08 19:34:31,2016-01-08 19:48:05,6,-73.99403381347656,40.72840118408203,-73.98555755615234,40.7182502746582,N,814.0,Manhattan,East Harlem,Brooklyn,Bedford-Stuyvesant,23457.11817932129,23455.299491882324,3. Evening,01. Jan,2016,1. Winter,Weekday,Regular day,19,5. Friday,4,08-01-2016
id3821310,1,2016-01-07 18:43:53,2016-01-07 18:53:30,1,-73.95498657226562,40.76337814331055,-73.96014404296875,40.776100158691406,N,577.0,Manhattan,Harlem,Manhattan,Harlem,23463.453079223636,23465.737884521484,3. Evening,01. Jan,2016,1. Winter,Weekday,Regular day,18,4. Thursday,4,07-01-2016
id3006404,2,2016-01-04 07:04:34,2016-01-04 07:14:15,1,-73.94576263427734,40.77788925170898,-73.97299194335938,40.74361038208008,N,581.0,Manhattan,Hell's Kitchen,Brooklyn,Park Slope,23466.07430267334,23459.87687683105,1. Morning,01. Jan,2016,1. Winter,Weekday,Regular day,7,1. Monday,4,04-01-2016
id2267460,1,2016-01-07 18:48:57,2016-01-07 18:59:53,1,-73.97958374023438,40.78120040893555,-73.96066284179686,40.77577209472656,N,656.0,Manhattan,Upper West Side,Manhattan,Harlem,23466.636489868164,23465.678314208984,3. Evening,01. Jan,2016,1. Winter,Weekday,Regular day,18,4. Thursday,4,07-01-2016
id1668051,2,2016-01-03 11:33:12,2016-01-03 11:40:30,2,-73.97749328613281,40.757911682128906,-73.96492767333984,40.75576019287109,N,438.0,Manhattan,Midtown,Brooklyn,Williamsburg,23462.44660949707,23462.071907043457,1. Morning,01. Jan,2016,1. Winter,Weekend,Regular day,11,7. Sunday,4,03-01-2016
id0072924,2,2016-01-07 19:59:50,2016-01-07 20:05:49,1,-73.9565200805664,40.78133773803711,-73.95986938476562,40.771160125732415,N,359.0,Manhattan,Harlem,Manhattan,Murray Hill,23466.684272766117,23464.84895324707,3. Evening,01. Jan,2016,1. Winter,Weekday,Regular day,19,4. Thursday,4,07-01-2016
id3537606,1,2016-01-09 15:15:06,2016-01-09 15:17:35,1,-73.96607971191406,40.79488754272461,-73.97064208984375,40.78875350952149,N,149.0,Manhattan,West Village,Manhattan,Upper West Side,23469.11367797852,23468.004989624023,2. Afternoon,01. Jan,2016,1. Winter,Weekend,Regular day,15,6. Saturday,4,09-01-2016
id0905762,2,2016-01-06 09:06:14,2016-01-06 09:11:11,1,-73.92568969726562,40.76736831665039,-73.93574523925781,40.75335693359375,N,297.0,Manhattan,East Harlem,Manhattan,Upper West Side,23464.200607299805,23461.668502807617,1. Morning,01. Jan,2016,1. Winter,Weekday,Regular day,9,3. Wednesday,4,06-01-2016
id1364759,2,2016-01-07 11:48:23,2016-01-07 12:11:08,5,-73.99131774902342,40.7513084411621,-73.95209503173827,40.78128051757813,N,1365.0,Manhattan,Harlem,Brooklyn,Fort Greene,23461.24420166016,23466.678398132324,1. Morning,01. Jan,2016,1. Winter,Weekday,Regular day,11,4. Thursday,4,07-01-2016
id3449647,2,2016-01-09 09:06:15,2016-01-09 09:14:06,4,-74.00192260742188,40.74510192871094,-73.9912567138672,40.73248291015625,N,471.0,Brooklyn,Fort Greene,Brooklyn,Clinton Hill,23460.116424560547,23457.855667114258,1. Morning,01. Jan,2016,1. Winter,Weekend,Regular day,9,6. Saturday,4,09-01-2016
id0440729,2,2016-01-06 20:41:13,2016-01-06 20:56:04,1,-73.96114349365234,40.7608757019043,-73.99578094482422,40.7644920349121,N,891.0,Manhattan,Inwood,Brooklyn,Bedford-Stuyvesant,23462.99648284912,23463.612785339355,3. Evening,01. Jan,2016,1. Winter,Weekday,Regular day,20,3. Wednesday,4,06-01-2016
id2659607,2,2016-01-06 15:21:24,2016-01-06 15:26:30,1,-73.99169921875,40.75976943969727,-73.99835205078125,40.764068603515625,N,306.0,Brooklyn,Canarsie,Brooklyn,Midwood,23462.76679992676,23463.53399658203,2. Afternoon,01. Jan,2016,1. Winter,Weekday,Regular day,15,3. Wednesday,4,06-01-2016
id3182710,2,2016-01-09 01:01:25,2016-01-09 01:22:11,2,-73.9901351928711,40.71944808959961,-73.94490814208984,40.82373046875,N,1246.0,Manhattan,Hell's Kitchen,Brooklyn,Bedford-Stuyvesant,23455.51052093506,23474.32657623291,4. Night,01. Jan,2016,1. Winter,Weekend,Regular day,1,6. Saturday,4,09-01-2016
id2500768,1,2016-01-09 12:55:26,2016-01-09 13:03:33,1,-73.99608612060547,40.76322555541992,-73.98085021972656,40.75945281982422,N,487.0,Manhattan,Upper West Side,Manhattan,Harlem,23463.38451385498,23462.720657348636,2. Afternoon,01. Jan,2016,1. Winter,Weekend,Regular day,12,6. Saturday,4,09-01-2016
id1740104,2,2016-01-08 14:26:42,2016-01-08 14:28:18,2,-73.99284362792969,40.75305557250977,-73.99100494384766,40.75566864013672,N,96.0,Manhattan,East Harlem,Brooklyn,Bedford-Stuyvesant,23461.557159423828,23462.02935028076,2. Afternoon,01. Jan,2016,1. Winter,Weekday,Regular day,14,5. Friday,4,08-01-2016
id0884159,1,2016-01-05 17:35:34,2016-01-05 17:44:43,4,-73.97564697265625,40.79199600219727,-73.9889144897461,40.77424240112305,N,549.0,Brooklyn,Bedford-Stuyvesant,Manhattan,Upper West Side,23468.58363342285,23465.3747177124,2. Afternoon,01. Jan,2016,1. Winter,Weekday,Regular day,17,2. Tuesday,4,05-01-2016
id0628242,1,2016-01-04 10:34:12,2016-01-04 10:47:39,1,-73.98597717285155,40.72224807739258,-73.9595947265625,40.729736328125,N,807.0,Brooklyn,Crown Heights,Manhattan,Harlem,23456.01867675781,23457.392944335938,1. Morning,01. Jan,2016,1. Winter,Weekday,Regular day,10,1. Monday,4,04-01-2016
id0726613,1,2016-01-07 17:58:55,2016-01-07 18:16:30,1,-73.95549774169923,40.78268814086913,-73.97057342529298,40.76747894287109,N,1055.0,Manhattan,Harlem,Manhattan,Harlem,23466.928367614742,23464.175636291504,2. Afternoon,01. Jan,2016,1. Winter,Weekday,Regular day,17,4. Thursday,4,07-01-2016
id2013859,1,2016-01-05 09:15:02,2016-01-05 09:46:12,1,-73.97000885009766,40.79381561279297,-73.97314453125,40.74368667602539,N,1870.0,Manhattan,Upper West Side,Brooklyn,Park Slope,23468.91680145264,23459.89045715332,1. Morning,01. Jan,2016,1. Winter,Weekday,Regular day,9,2. Tuesday,4,05-01-2016
id2305534,2,2016-01-08 22:50:28,2016-01-08 23:04:04,5,-73.98790740966798,40.76502990722656,-73.98026275634766,40.741790771484375,N,816.0,Brooklyn,Williamsburg,Manhattan,Inwood,23463.717475891117,23459.54207611084,3. Evening,01. Jan,2016,1. Winter,Weekday,Regular day,22,5. Friday,4,08-01-2016
id2112234,1,2016-01-08 22:39:20,2016-01-08 22:58:59,1,-73.9643325805664,40.80245971679688,-73.92119598388672,40.76313018798828,N,1179.0,Brooklyn,Crown Heights,Manhattan,Upper West Side,23470.47841644287,23463.442237854004,3. Evening,01. Jan,2016,1. Winter,Weekday,Regular day,22,5. Friday,4,08-01-2016
id2740286,1,2016-01-08 13:44:03,2016-01-08 13:48:52,1,-73.99644470214845,40.72372817993164,-73.99095153808595,40.73069381713867,N,289.0,Manhattan,Hell's Kitchen,Manhattan,East Harlem,23456.274627685547,23457.533935546875,2. Afternoon,01. Jan,2016,1. Winter,Weekday,Regular day,13,5. Friday,4,08-01-2016
id2295335,2,2016-01-08 19:18:59,2016-01-08 19:24:19,2,-73.97354888916014,40.748138427734375,-73.97020721435547,40.75617980957031,N,320.0,Brooklyn,Crown Heights,Manhattan,Upper West Side,23460.691368103027,23462.1421585083,3. Evening,01. Jan,2016,1. Winter,Weekday,Regular day,19,5. Friday,4,08-01-2016
id0063648,2,2016-01-05 16:06:46,2016-01-05 16:13:31,5,-73.98558044433594,40.76311111450195,-73.9920196533203,40.74966812133789,N,405.0,Brooklyn,Williamsburg,Manhattan,East Harlem,23463.374420166016,23460.9482421875,2. Afternoon,01. Jan,2016,1. Winter,Weekday,Regular day,16,2. Tuesday,4,05-01-2016
id1318366,1,2016-01-04 11:13:52,2016-01-04 11:31:35,1,-73.87293243408203,40.77410507202149,-73.95574951171875,40.775203704833984,N,1063.0,Staten Island,Arden Heights,Brooklyn,Sheepshead Bay,23465.465980529785,23465.5809173584,1. Morning,01. Jan,2016,1. Winter,Weekday,Regular day,11,1. Monday,4,04-01-2016
id3924650,1,2016-01-08 08:36:40,2016-01-08 09:08:07,1,-73.99121856689453,40.71741104125977,-73.96491241455078,40.76976013183594,N,1887.0,Manhattan,Inwood,Brooklyn,Kensington,23455.142768859863,23464.59191131592,1. Morning,01. Jan,2016,1. Winter,Weekday,Regular day,8,5. Friday,4,08-01-2016
id0772231,2,2016-01-08 22:53:31,2016-01-08 23:08:23,1,-74.00552368164062,40.74074935913085,-73.98422241210938,40.72520065307617,N,892.0,Manhattan,Upper West Side,Manhattan,Inwood,23459.329360961918,23456.5518951416,3. Evening,01. Jan,2016,1. Winter,Weekday,Regular day,22,5. Friday,4,08-01-2016
id1277236,2,2016-01-05 18:51:55,2016-01-05 19:24:59,4,-73.98348236083984,40.75917053222656,-73.957763671875,40.71879959106445,N,1984.0,Manhattan,East Harlem,Brooklyn,Bushwick,23462.66721343994,23455.426162719727,3. Evening,01. Jan,2016,1. Winter,Weekday,Regular day,18,2. Tuesday,4,05-01-2016
id3793827,2,2016-01-07 19:40:34,2016-01-07 19:43:28,1,-73.96691131591797,40.756813049316406,-73.97293853759766,40.74853897094727,N,174.0,Brooklyn,South Slope,Manhattan,West Village,23462.259437561035,23460.76407623291,3. Evening,01. Jan,2016,1. Winter,Weekday,Regular day,19,4. Thursday,4,07-01-2016
id2754662,1,2016-01-07 23:13:35,2016-01-07 23:37:47,1,-73.99739837646483,40.72586059570313,-73.98358154296875,40.76601791381836,N,1452.0,Manhattan,Harlem,Brooklyn,Bedford-Stuyvesant,23456.657508850098,23463.899642944336,3. Evening,01. Jan,2016,1. Winter,Weekday,Regular day,23,4. Thursday,4,07-01-2016
id2551745,1,2016-01-06 22:35:38,2016-01-06 22:55:11,1,-74.00491333007811,40.718505859375,-73.96781158447266,40.759254455566406,N,1173.0,Manhattan,Upper West Side,Brooklyn,Bedford-Stuyvesant,23455.326141357426,23462.69799041748,3. Evening,01. Jan,2016,1. Winter,Weekday,Regular day,22,3. Wednesday,4,06-01-2016
id0715141,2,2016-01-07 03:07:24,2016-01-07 03:20:12,1,-73.93936920166014,40.84223175048828,-73.99080657958984,40.76259994506836,N,768.0,Brooklyn,Bedford-Stuyvesant,Manhattan,Harlem,23477.66234588623,23463.277183532715,4. Night,01. Jan,2016,1. Winter,Weekday,Regular day,3,4. Thursday,4,07-01-2016
id0585616,1,2016-01-04 19:05:02,2016-01-04 19:16:24,1,-73.98191833496094,40.775238037109375,-73.9673843383789,40.80460357666016,N,682.0,Manhattan,Upper West Side,Manhattan,Hell's Kitchen,23465.560928344727,23470.86125946045,3. Evening,01. Jan,2016,1. Winter,Weekday,Regular day,19,1. Monday,4,04-01-2016
id1156373,2,2016-01-05 15:04:02,2016-01-05 15:21:04,1,-73.96160888671875,40.76996612548828,-73.99097442626955,40.750823974609375,N,1022.0,Manhattan,Murray Hill,Manhattan,Harlem,23464.63229370117,23461.157341003414,2. Afternoon,01. Jan,2016,1. Winter,Weekday,Regular day,15,2. Tuesday,4,05-01-2016
id1252742,2,2016-01-05 19:55:41,2016-01-05 20:03:44,3,-73.9744873046875,40.75925827026367,-73.95578765869139,40.77285003662109,N,483.0,Manhattan,Harlem,Manhattan,West Village,23462.692001342773,23465.157218933105,3. Evening,01. Jan,2016,1. Winter,Weekday,Regular day,19,2. Tuesday,4,05-01-2016
id3355144,2,2016-01-06 07:35:39,2016-01-06 07:41:51,1,-73.99019622802734,40.75533676147461,-73.9788589477539,40.75441360473633,N,372.0,Staten Island,Howland Hook,Brooklyn,Flatlands,23461.9704208374,23461.815589904785,1. Morning,01. Jan,2016,1. Winter,Weekday,Regular day,7,3. Wednesday,4,06-01-2016
id2935381,1,2016-01-05 15:10:18,2016-01-05 15:17:48,1,-73.99149322509766,40.73321533203125,-74.00565338134766,40.72765350341797,N,450.0,Brooklyn,Clinton Hill,Manhattan,East Harlem,23457.987266540527,23456.971977233887,2. Afternoon,01. Jan,2016,1. Winter,Weekday,Regular day,15,2. Tuesday,4,05-01-2016
id0264436,1,2016-01-07 19:25:23,2016-01-07 19:35:48,1,-73.98464965820312,40.74257278442383,-73.96769714355469,40.76389694213867,N,625.0,Manhattan,Chinatown,Manhattan,Hell's Kitchen,23459.67845153809,23463.533752441406,3. Evening,01. Jan,2016,1. Winter,Weekday,Regular day,19,4. Thursday,4,07-01-2016
id2069099,1,2016-01-06 14:12:37,2016-01-06 14:52:19,4,-74.00381469726562,40.70782852172852,-73.87081146240234,40.774169921875,N,2382.0,Queens,Arverne,Staten Island,"Bay Terrace, Staten Island",23453.405319213867,23465.479774475098,2. Afternoon,01. Jan,2016,1. Winter,Weekday,Regular day,14,3. Wednesday,4,06-01-2016
id1273274,2,2016-01-07 18:56:36,2016-01-07 19:11:06,1,-73.87097930908203,40.77373123168945,-73.7978515625,40.78630447387695,N,870.0,Staten Island,Oakwood,Staten Island,Tottenville,23465.40064239502,23467.73695373535,3. Evening,01. Jan,2016,1. Winter,Weekday,Regular day,18,4. Thursday,4,07-01-2016
id1011218,2,2016-01-06 22:03:06,2016-01-06 22:11:43,1,-73.9920196533203,40.72550582885742,-74.0057601928711,40.73173904418945,N,517.0,Manhattan,Chinatown,Manhattan,West Village,23456.599029541016,23457.70726776123,3. Evening,01. Jan,2016,1. Winter,Weekday,Regular day,22,3. Wednesday,4,06-01-2016
id3215152,2,2016-01-08 22:05:49,2016-01-08 22:20:49,1,-74.00936126708984,40.70664596557617,-73.99600219726562,40.74993133544922,N,900.0,Manhattan,Inwood,Manhattan,East Village,23453.18691253662,23460.991638183597,3. Evening,01. Jan,2016,1. Winter,Weekday,Regular day,22,5. Friday,4,08-01-2016
id1175511,2,2016-01-06 15:42:55,2016-01-06 15:45:39,1,-73.94940948486328,40.78084182739258,-73.95207214355469,40.773197174072266,N,164.0,Manhattan,Upper West Side,Brooklyn,Williamsburg,23466.6021194458,23465.223419189453,2. Afternoon,01. Jan,2016,1. Winter,Weekday,Regular day,15,3. Wednesday,4,06-01-2016
id0122006,1,2016-01-07 21:26:26,2016-01-07 21:36:28,1,-74.00360107421875,40.74836349487305,-74.00861358642578,40.72000122070313,N,602.0,Manhattan,Upper West Side,Manhattan,East Harlem,23460.70182800293,23455.591606140137,3. Evening,01. Jan,2016,1. Winter,Weekday,Regular day,21,4. Thursday,4,07-01-2016
id3765483,1,2016-01-06 09:22:57,2016-01-06 09:32:07,1,-73.99139404296875,40.75457000732422,-73.98117828369139,40.74722290039063,N,550.0,Brooklyn,Clinton Hill,Manhattan,Upper West Side,23461.83120727539,23460.51894378662,1. Morning,01. Jan,2016,1. Winter,Weekday,Regular day,9,3. Wednesday,4,06-01-2016
id2391161,1,2016-01-07 18:31:58,2016-01-07 18:35:27,1,-73.99464416503906,40.74467849731445,-74.0030517578125,40.747314453125,N,209.0,Manhattan,Chinatown,Manhattan,Hell's Kitchen,23460.04748535156,23460.513549804688,3. Evening,01. Jan,2016,1. Winter,Weekday,Regular day,18,4. Thursday,4,07-01-2016
id2939101,1,2016-01-07 16:01:45,2016-01-07 16:07:53,2,-73.99210357666014,40.7273826599121,-73.99304962158203,40.73589324951172,N,368.0,Manhattan,Upper West Side,Brooklyn,Bedford-Stuyvesant,23456.93677520752,23458.467735290527,2. Afternoon,01. Jan,2016,1. Winter,Weekday,Regular day,16,4. Thursday,4,07-01-2016
id0153040,1,2016-01-06 12:05:56,2016-01-06 12:14:34,1,-73.95549774169923,40.77774810791016,-73.95843505859375,40.78154373168945,N,518.0,Manhattan,Upper West Side,Manhattan,Harlem,23466.03916168213,23466.719436645508,2. Afternoon,01. Jan,2016,1. Winter,Weekday,Regular day,12,3. Wednesday,4,06-01-2016
id3811307,2,2016-01-08 10:54:17,2016-01-08 10:56:41,1,-73.98213958740234,40.77549743652344,-73.97991180419923,40.78094482421875,N,144.0,Manhattan,Chinatown,Manhattan,Upper West Side,23465.607398986816,23466.590156555176,1. Morning,01. Jan,2016,1. Winter,Weekday,Regular day,10,5. Friday,4,08-01-2016
id1389103,1,2016-01-09 18:50:02,2016-01-09 18:59:38,1,-73.95509338378906,40.7773551940918,-73.94929504394531,40.80247497558594,Y,576.0,Manhattan,Upper West Side,Manhattan,East Harlem,23465.96884155273,23470.496200561523,3. Evening,01. Jan,2016,1. Winter,Weekend,Regular day,18,6. Saturday,4,09-01-2016
id2791393,1,2016-01-09 21:16:31,2016-01-09 21:20:43,1,-73.99502563476562,40.72626876831055,-73.98580169677734,40.72692108154297,N,252.0,Brooklyn,Bedford-Stuyvesant,Brooklyn,Greenpoint,23456.733352661133,23456.85999298096,3. Evening,01. Jan,2016,1. Winter,Weekend,Regular day,21,6. Saturday,4,09-01-2016
id0473429,2,2016-01-08 22:44:56,2016-01-08 23:17:44,1,-74.00602722167969,40.73584747314453,-73.91561889648438,40.705581665039055,N,1968.0,Manhattan,East Harlem,Manhattan,Upper West Side,23458.446517944336,23453.089080810547,3. Evening,01. Jan,2016,1. Winter,Weekday,Regular day,22,5. Friday,4,08-01-2016
id0379241,2,2016-01-03 13:15:07,2016-01-03 13:20:06,2,-73.98587799072266,40.76773071289063,-73.99252319335938,40.75862121582031,N,299.0,Manhattan,Inwood,Brooklyn,Williamsburg,23464.20565032959,23462.559295654297,2. Afternoon,01. Jan,2016,1. Winter,Weekend,Regular day,13,7. Sunday,4,03-01-2016
id3788767,2,2016-01-05 18:24:50,2016-01-05 18:30:26,1,-73.9691162109375,40.754051208496094,-73.97850036621094,40.75674819946289,N,336.0,Manhattan,Upper West Side,Manhattan,Harlem,23461.76010131836,23462.23617553711,3. Evening,01. Jan,2016,1. Winter,Weekday,Regular day,18,2. Tuesday,4,05-01-2016
id3016959,1,2016-01-05 14:20:26,2016-01-05 14:25:35,1,-73.98287200927734,40.74802017211913,-73.97505950927734,40.75870513916016,N,309.0,Brooklyn,Fort Hamilton,Brooklyn,Sheepshead Bay,23460.660758972168,23462.59186553955,2. Afternoon,01. Jan,2016,1. Winter,Weekday,Regular day,14,2. Tuesday,4,05-01-2016
id1781743,2,2016-01-05 23:16:09,2016-01-05 23:36:06,1,-74.00570678710938,40.740379333496094,-73.95211791992188,40.77323913574219,N,1197.0,Manhattan,Chinatown,Manhattan,West Village,23459.262573242188,23465.230926513672,3. Evening,01. Jan,2016,1. Winter,Weekday,Regular day,23,2. Tuesday,4,05-01-2016
id3558744,1,2016-01-05 03:45:53,2016-01-05 04:03:29,1,-73.98574829101562,40.72328186035156,-73.9207992553711,40.83063888549805,N,1056.0,Manhattan,East Harlem,Manhattan,Harlem,23456.204986572266,23475.59420013428,4. Night,01. Jan,2016,1. Winter,Weekday,Regular day,3,2. Tuesday,4,05-01-2016
id3502851,1,2016-01-09 02:40:11,2016-01-09 02:46:50,1,-73.99736785888672,40.72480773925781,-74.01372528076173,40.70233917236328,N,399.0,Brooklyn,Canarsie,Brooklyn,Sheepshead Bay,23456.46802520752,23452.40732574463,4. Night,01. Jan,2016,1. Winter,Weekend,Regular day,2,6. Saturday,4,09-01-2016
id1479593,1,2016-01-09 22:55:22,2016-01-09 23:04:53,1,-73.98719024658203,40.72261428833008,-73.99701690673827,40.73746490478516,N,571.0,Brooklyn,Crown Heights,Brooklyn,South Slope,23456.083381652832,23458.74666595459,3. Evening,01. Jan,2016,1. Winter,Weekend,Regular day,22,6. Saturday,4,09-01-2016
id1780607,1,2016-01-04 07:46:56,2016-01-04 07:57:02,1,-73.9651107788086,40.76921081542969,-73.95589447021484,40.78436279296875,N,606.0,Manhattan,Midtown,Manhattan,Harlem,23464.49283599853,23467.22940826416,1. Morning,01. Jan,2016,1. Winter,Weekday,Regular day,7,1. Monday,4,04-01-2016
id0741722,2,2016-01-08 21:30:02,2016-01-08 21:33:38,3,-73.9696273803711,40.75355911254883,-73.97251892089844,40.74357986450195,N,216.0,Manhattan,Hell's Kitchen,Brooklyn,Park Slope,23461.671012878414,23459.871856689453,3. Evening,01. Jan,2016,1. Winter,Weekday,Regular day,21,5. Friday,4,08-01-2016
id2990169,2,2016-01-07 23:42:08,2016-01-07 23:48:30,3,-73.98458862304686,40.76089859008789,-73.98506164550781,40.75643539428711,N,382.0,Brooklyn,Williamsburg,Manhattan,East Harlem,23462.977157592773,23462.17330932617,3. Evening,01. Jan,2016,1. Winter,Weekday,Regular day,23,4. Thursday,4,07-01-2016
id0397171,2,2016-01-05 14:57:22,2016-01-05 15:06:45,1,-73.9610595703125,40.77595901489258,-73.98493957519531,40.77703094482422,N,563.0,Manhattan,Harlem,Manhattan,Murray Hill,23465.71156311035,23465.880630493164,2. Afternoon,01. Jan,2016,1. Winter,Weekday,Regular day,14,2. Tuesday,4,05-01-2016
id3406354,1,2016-01-09 14:13:44,2016-01-09 14:25:39,1,-73.98709869384766,40.739524841308594,-73.99507141113281,40.75257873535156,N,715.0,Manhattan,Upper West Side,Manhattan,Chinatown,23459.1273727417,23461.46910095215,2. Afternoon,01. Jan,2016,1. Winter,Weekend,Regular day,14,6. Saturday,4,09-01-2016
id2439175,2,2016-01-07 21:19:32,2016-01-07 21:22:34,1,-73.98851013183594,40.72273635864258,-73.97993469238281,40.7176628112793,N,182.0,Brooklyn,Canarsie,Staten Island,Clifton,23456.104034423828,23455.19937133789,3. Evening,01. Jan,2016,1. Winter,Weekday,Regular day,21,4. Thursday,4,07-01-2016
id0483579,1,2016-01-09 19:26:26,2016-01-09 19:41:20,1,-73.98551177978516,40.735748291015625,-74.0091094970703,40.73784255981445,N,894.0,Manhattan,West Village,Manhattan,East Harlem,23458.449180603027,23458.80255126953,3. Evening,01. Jan,2016,1. Winter,Weekend,Regular day,19,6. Saturday,4,09-01-2016
id0569876,2,2016-01-07 19:58:41,2016-01-07 20:04:12,2,-73.9773178100586,40.74988174438477,-73.9867630004883,40.73408126831055,N,331.0,Brooklyn,Fort Greene,Brooklyn,South Slope,23461.0013961792,23458.14786529541,3. Evening,01. Jan,2016,1. Winter,Weekday,Regular day,19,4. Thursday,4,07-01-2016
id2105891,1,2016-01-04 09:22:35,2016-01-04 09:28:27,1,-73.963134765625,40.76412963867188,-73.95235443115234,40.77210998535156,N,352.0,Brooklyn,Bedford-Stuyvesant,Manhattan,Upper West Side,23463.580200195312,23465.02744293213,1. Morning,01. Jan,2016,1. Winter,Weekday,Regular day,9,1. Monday,4,04-01-2016
id0710789,2,2016-01-04 18:13:10,2016-01-04 18:20:29,1,-73.98346710205078,40.7358283996582,-73.99783325195312,40.7410888671875,N,439.0,Manhattan,Upper West Side,Brooklyn,Fort Greene,23458.465644836426,23459.3981628418,3. Evening,01. Jan,2016,1. Winter,Weekday,Regular day,18,1. Monday,4,04-01-2016
id2391690,1,2016-01-04 21:53:44,2016-01-04 22:25:51,1,-73.94799041748048,40.77882766723633,-73.83297729492188,40.71453094482422,N,1927.0,Brooklyn,Gravesend,Staten Island,Oakwood,23466.24098968506,23454.78259277344,3. Evening,01. Jan,2016,1. Winter,Weekday,Regular day,21,1. Monday,4,04-01-2016
id0010322,1,2016-01-09 03:09:46,2016-01-09 03:32:36,1,-73.98345184326173,40.72620010375977,-73.89659118652342,40.74163055419922,N,1370.0,Staten Island,Stapleton,Staten Island,Dongan Hills,23456.732566833496,23459.596908569336,4. Night,01. Jan,2016,1. Winter,Weekend,Regular day,3,6. Saturday,4,09-01-2016
id3362878,2,2016-01-04 21:34:39,2016-01-04 21:43:50,5,-73.97374725341797,40.76375579833984,-73.96073150634766,40.7974967956543,N,551.0,Manhattan,East Harlem,Manhattan,West Village,23463.502296447758,23469.588691711426,3. Evening,01. Jan,2016,1. Winter,Weekday,Regular day,21,1. Monday,4,04-01-2016
